ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,sigma-price,sigma-avail,sigma-url
POOL-00029679,"InChI=1S/C9H7NO3/c11-9(12)5-8-10-6-3-1-2-4-7(6)13-8/h1-4H,5H2,(H,11,12)",O=C(O)Cc1nc2ccccc2o1,413.8114695530149,False,['78756-98-6'],1.8532638865,5,$260.00/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/com448676440?context=bbe
POOL-00026860,"InChI=1S/C9H11NO2/c10-6-7-2-1-3-8-9(7)12-5-4-11-8/h1-3H,4-6,10H2",NCc1cccc2c1OCCO2,271.60706625991145,False,['261633-71-0'],1.8323712097,5,$130.00/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/com945512104?context=bbe
POOL-00029851,"InChI=1S/C10H10O2/c11-9-6-5-7-3-1-2-4-8(7)10(9)12/h1-6,9-12H",OC1C=Cc2ccccc2C1O,317.36954751006243,False,['7234-04-0'],1.8258964298,5,,,
POOL-00039683,"InChI=1S/C10H8O2/c11-8-5-4-7-2-1-3-10(12)9(7)6-8/h1-6,11-12H",Oc1ccc2cccc(O)c2c1,421.10813525322834,False,['575-38-2'],1.8454991732,5,,,
POOL-00009801,"InChI=1S/C8H9NO3/c1-10-6-3-8-7(2-5(6)9)11-4-12-8/h2-3H,4,9H2,1H3",COc1cc2c(cc1N)OCO2,310.6664369617753,False,['69151-32-2'],1.8226918841,5,$17.60/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh581768e8?context=bbe
POOL-00043526,"InChI=1S/C11H10O/c12-8-10-6-3-5-9-4-1-2-7-11(9)10/h1-7,12H,8H2",OCc1cccc2ccccc12,387.6311749791205,False,['4780-79-4'],1.829933591,5,"$95.40
$57.24/10 G","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/184284
POOL-00005493,"InChI=1S/C7H4BrF2NO2/c8-3-1-5-6(2-4(3)11)13-7(9,10)12-5/h1-2H,11H2",Nc1cc2c(cc1Br)OC(F)(F)O2,336.7553293063381,False,['887267-84-7'],1.844950925,5,$23.00/100 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d67747a?context=bbe
POOL-00040198,"InChI=1S/C11H10O/c12-8-9-5-6-10-3-1-2-4-11(10)7-9/h1-7,12H,8H2",OCc1ccc2ccccc2c1,392.8811749791205,False,['1592-38-7'],1.8362068848,5,$76.20/5 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/187313
POOL-00043441,"InChI=1S/C9H10O3/c10-5-7-6-11-8-3-1-2-4-9(8)12-7/h1-4,7,10H,5-6H2",OCC1COc2ccccc2O1,272.2310872723904,False,['3663-82-9'],1.823562891,5,"$49.10
$29.46/5 G","Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/h38403
POOL-00003765,"InChI=1S/C8H4BrNO3/c9-4-1-2-6-5(3-4)10-7(13-6)8(11)12/h1-3H,(H,11,12)",O=C(O)c1nc2cc(Br)ccc2o1,477.1939168291226,False,['944898-52-6'],1.8467095824,5,,,
POOL-00010869,"InChI=1S/C9H6O4/c10-6-2-1-3-7-8(6)5(4-13-7)9(11)12/h1-4,10H,(H,11,12)",O=C(O)c1coc2cccc(O)c12,469.41947931830526,False,['112678-09-8'],1.8533897256,5,,,
POOL-00039684,"InChI=1S/C10H8O2/c11-8-4-5-9-7(6-8)2-1-3-10(9)12/h1-6,11-12H",Oc1ccc2c(O)cccc2c1,421.10813525322834,False,['575-44-0'],1.8499879813,5,"$112.00
$67.20/50 G","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/274127
POOL-00040471,"InChI=1S/C9H8O4/c10-9(11)4-6-1-2-7-8(3-6)13-5-12-7/h1-3H,4-5H2,(H,10,11)",O=C(O)Cc1ccc2c(c1)OCO2,345.46798022455295,False,['2861-28-1'],1.8403727651,5,$162.00/5 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/329673
POOL-00005737,"InChI=1S/C8H8O3S/c9-8(10)7-3-5-4-11-2-1-6(5)12-7/h3H,1-2,4H2,(H,9,10)",O=C(O)c1cc2c(s1)CCOC2,292.60291633062855,False,['933747-41-2'],1.8379128917,5,,,
POOL-00031293,"InChI=1S/C9H6F3NO/c10-9(11,12)6-2-1-5-3-8(14)13-7(5)4-6/h1-2,4H,3H2,(H,13,14)",OC1=Nc2cc(C(F)(F)F)ccc2C1,409.00836068185725,False,['1735-89-3'],1.8447009936,5,,,
POOL-00039544,"InChI=1S/C11H7NO/c13-11-8-5-1-3-7-4-2-6-9(12-11)10(7)8/h1-6H,(H,12,13)",OC1=Nc2cccc3cccc1c23,523.351358982028,False,['130-00-7'],1.8290677384,5,$116.00/5 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/336467
POOL-00039044,"InChI=1S/C10H7BrO/c11-9-5-7-3-1-2-4-8(7)6-10(9)12/h1-6,12H",Oc1cc2ccccc2cc1Br,382.60813525322834,False,"['30478-88-7', '63980-30-3']",1.8433696758,5,$158.00/1 G,"Estimated to ship on July 06, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/690120
POOL-00023204,"InChI=1S/C8H9NO2S/c9-8-2-1-6-4-12(10,11)5-7(6)3-8/h1-3H,4-5,9H2",Nc1ccc2c(c1)CS(=O)(=O)C2,422.6840427776531,False,['70654-85-2'],1.8707100047,5,,,
POOL-00025142,"InChI=1S/C9H8O4/c10-9(11)8-5-12-6-3-1-2-4-7(6)13-8/h1-4,8H,5H2,(H,10,11)",O=C(O)C1COc2ccccc2O1,334.1415159733637,False,"['3663-80-7', '34385-93-8']",1.82448097,5,$543.00/nan,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sial/phr3312
POOL-00035770,"InChI=1S/C10H8O2/c11-9-3-1-7-5-10(12)4-2-8(7)6-9/h1-6,11-12H",Oc1ccc2cc(O)ccc2c1,379.8581352532283,False,['581-43-1'],1.8486376853,5,,,
POOL-00041956,"InChI=1S/C10H8O2/c11-9-5-1-3-7-8(9)4-2-6-10(7)12/h1-6,11-12H",Oc1cccc2c(O)cccc12,379.8581352532283,False,['83-56-7'],1.8338077624,5,$52.30/100 G,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/d115606
POOL-00027223,"InChI=1S/C9H9NO3/c1-5-3-6-8(13-5)4-7(10-6)9(11)12-2/h3-4,10H,1-2H3",COC(=O)c1cc2oc(C)cc2[nH]1,420.8146985486508,False,['155445-28-6'],1.8405342409,5,$138.00/5MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t310514
POOL-00026460,"InChI=1S/C9H6F3N/c10-9(11,12)7-2-1-6-3-4-13-8(6)5-7/h1-5,13H",FC(F)(F)c1ccc2cc[nH]c2c1,427.59758915772346,False,['13544-43-9'],1.8224553333,5,,,
POOL-00013072,"InChI=1S/C10H9NO2/c1-2-9-10(13-6-5-12-9)7-3-4-11-8(1)7/h1-4,11H,5-6H2",c1cc2c3c(ccc2[nH]1)OCCO3,447.1215136171221,False,['111506-26-4'],1.8242120121,5,,,
POOL-00034310,"InChI=1S/C8H6O4/c9-8(10)5-2-1-3-6-7(5)12-4-11-6/h1-3H,4H2,(H,9,10)",O=C(O)c1cccc2c1OCO2,331.82978715700074,False,['5768-39-8'],1.8290922776,5,$68.10/100 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/cds015304
POOL-00026401,"InChI=1S/C9H3F4NO/c10-5-4-3(2-15)1-14-9(4)8(13)7(12)6(5)11/h1-2,14H",O=Cc1c[nH]c2c(F)c(F)c(F)c(F)c12,560.9730656215303,False,['30683-38-6'],1.8384109548,5,,,
POOL-00003591,"InChI=1S/C8H7NO4/c10-8(11)5-1-2-9-7-6(5)12-3-4-13-7/h1-2H,3-4H2,(H,10,11)",O=C(O)c1ccnc2c1OCCO2,349.99730523753374,False,['1228665-94-8'],1.8486868795,5,,,
POOL-00033603,"InChI=1S/C10H10O2/c11-10(12)9-5-3-8(4-6-9)7-1-2-7/h3-7H,1-2H2,(H,11,12)",O=C(O)c1ccc(C2CC2)cc1,296.11954751006243,False,['1798-82-9'],1.823385338,5,,,
POOL-00032473,"InChI=1S/C10H10O2/c11-10(12)9-6-8(9)7-4-2-1-3-5-7/h1-5,8-9H,6H2,(H,11,12)",O=C(O)C1CC1c1ccccc1,291.9667060215555,False,['5685-38-1'],1.8415813155,5,,,
POOL-00003819,"InChI=1S/C10H7FO2/c11-8-4-7(5-9(12)6-8)10-2-1-3-13-10/h1-6,12H",Oc1cc(F)cc(-c2ccco2)c1,386.6180242616029,False,['1261996-61-5'],1.8458998728,5,$260.00/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/com448685107?context=bbe
POOL-00031298,"InChI=1S/C8H4F2O4/c9-8(10)13-5-2-1-4(7(11)12)3-6(5)14-8/h1-3H,(H,11,12)",O=C(O)c1ccc2c(c1)OC(F)(F)O2,402.3277946649756,False,['656-46-2'],1.8308165032,5,,,
POOL-00037326,"InChI=1S/C11H11N/c12-10-3-1-2-9-7-4-5-8(6-7)11(9)10/h1-5,7-8H,6,12H2",Nc1cccc2c1C1C=CC2C1,365.266903896532,False,['61346-80-3'],1.8226056645,5,$28.60/25MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t198625
POOL-00006483,"InChI=1S/C9H8O2S/c10-6-7-3-4-9(12-7)8-2-1-5-11-8/h1-5,10H,6H2",OCc1ccc(-c2ccco2)s1,348.25204960510905,False,['868755-65-1'],1.8356303537,5,,,
POOL-00041973,"InChI=1S/C12H9N/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8,13H",c1ccc2c(c1)[nH]c1ccccc12,512.8841359099093,False,"['86-74-8', '51555-21-6']",1.82957291,5,$52.60/100 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/c5132
POOL-00008945,"InChI=1S/C12H9NO2S/c14-8-5-6-10-12(7-8)16(15)11-4-2-1-3-9(11)13-10/h1-7,13-14H",O=S1c2ccccc2Nc2ccc(O)cc21,595.3226737332639,False,['38015-17-7'],1.8286856148,5,,,
POOL-00036281,"InChI=1S/C8H10N2O2/c1-12-7-5-3-2-4-6(7)10-8(9)11/h2-5H,1H3,(H3,9,10,11)",COc1ccccc1NC(=N)O,286.1412787750557,False,['135-92-2'],1.8314710361,6,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s352535
POOL-00004501,"InChI=1S/C8H8F2N2O/c9-6-1-5(2-7(10)4-6)3-8(11)12-13/h1-2,4,13H,3H2,(H2,11,12)",N=C(Cc1cc(F)cc(F)c1)NO,307.6701072839529,False,['280110-80-7'],1.8254758943,6,,,
POOL-00006159,"InChI=1S/C8H8F2N2O/c9-6-1-2-7(10)5(3-6)4-8(11)12-13/h1-3,13H,4H2,(H2,11,12)",N=C(Cc1cc(F)ccc1F)NO,327.9201072839529,False,['280110-79-4'],1.8232804378,6,,,
POOL-00036444,"InChI=1S/C8H10N2O2/c1-12-7-4-2-3-6(5-7)10-8(9)11/h2-5H,1H3,(H3,9,10,11)",COc1cccc(NC(=N)O)c1,286.1412787750557,False,['139-77-5'],1.8279853934,6,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s576743
POOL-00019435,"InChI=1S/C7H7BrN2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,(H3,9,10)",N=C(N)c1cccc(Br)c1,257.53794892648057,False,['26157-85-7'],1.827401609,6,,,
POOL-00038360,"InChI=1S/C8H10N2O2/c9-8(11)10-12-6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,9,10,11)",N=C(O)NOCc1ccccc1,248.4945899428275,False,['2048-50-2'],1.838627286,6,$136.40/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/apolloscientificltd/apoh6f3d0466?context=bbe
POOL-00040186,"InChI=1S/C8H10N2O2/c1-12-7-4-2-6(3-5-7)10-8(9)11/h2-5H,1H3,(H3,9,10,11)",COc1ccc(NC(=N)O)cc1,268.8912787750557,False,['1566-42-3'],1.8338373354,6,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s576751
POOL-00034767,"InChI=1S/C8H7F3N2/c9-8(10,11)6-3-1-2-5(4-6)7(12)13/h1-4H,(H3,12,13)",N=C(N)c1cccc(C(F)(F)F)c1,330.40617847985413,False,['26130-45-0'],1.8355311884,6,,,
POOL-00009768,"InChI=1S/C7H7F3N2O/c8-7(9,10)13-6-4-2-1-3-5(6)12-11/h1-4,12H,11H2",NNc1ccccc1OC(F)(F)F,287.3112981413424,False,['791029-98-6'],1.8232996628,6,,,
POOL-00015159,"InChI=1S/C8H10N2O2/c9-8(10-11)6-12-7-4-2-1-3-5-7/h1-5,11H,6H2,(H2,9,10)",N=C(COc1ccccc1)NO,248.4945899428275,False,['90007-06-0'],1.8478294217,6,$87.40/1 g,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/advancedchemicalintermediatesltd/ac7h039c8496?context=bbe
POOL-00013231,"InChI=1S/C8H10N2O2/c1-12-7-5-3-2-4-6(7)8(9)10-11/h2-5,11H,1H3,(H2,9,10)",COc1ccccc1C(=N)NO,286.1412787750557,False,"['771-28-8', '1772588-79-0', '184778-34-5']",1.8405438433,6,,,
POOL-00021151,"InChI=1S/C8H10N2O2/c1-12-7-4-2-3-6(5-7)8(9)10-11/h2-5,11H,1H3,(H2,9,10)",COc1cccc(C(=N)NO)c1,286.1412787750557,False,"['73647-50-4', '934367-07-4']",1.8416717425,6,"$57.80
$17.34/1 G","Only 6 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/733571
POOL-00021443,"InChI=1S/C7H7BrN2O2/c8-5-1-3-6(4-2-5)9-7(11)10-12/h1-4,12H,(H2,9,10,11)",ON=C(O)Nc1ccc(Br)cc1,283.9627794821931,False,['89677-50-9'],1.8342834138,6,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s649791
POOL-00041839,"InChI=1S/C8H10N2S/c9-8(10)11-6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,9,10)",N=C(N)SCc1ccccc1,233.1071909292144,False,['621-85-2'],1.8526283057,6,,,
POOL-00006609,"InChI=1S/C8H10N2O2/c9-7-3-1-6(5-10-7)2-4-8(11)12/h1,3,5H,2,4H2,(H2,9,10)(H,11,12)",N=c1ccc(CCC(=O)O)c[nH]1,309.5797871570007,False,['446263-96-3'],1.8356204355,6,$77.00/100 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d675966?context=bbe
POOL-00038121,"InChI=1S/C7H8BrNO/c8-6-1-2-7(10)5(3-6)4-9/h1-3,10H,4,9H2",NCc1cc(Br)ccc1O,237.04775799182192,False,['58349-96-5'],1.8225618828,6,,,
POOL-00026669,"InChI=1S/C7H6F2N2S/c8-4-2-1-3-5(6(4)9)11-7(10)12/h1-3H,(H3,10,11,12)",N=C(S)Nc1cccc(F)c1F,314.274727511699,False,['572889-25-9'],1.8341521683,6,"$77.90
$23.37/1 G","Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/654833
POOL-00017704,"InChI=1S/C8H10N2O2/c1-12-7-4-2-6(3-5-7)8(9)10-11/h2-5,11H,1H3,(H2,9,10)",COc1ccc(C(N)=NO)cc1,279.6142639365964,False,"['5373-87-5', '1079393-88-6']",1.8456269633,6,$81.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009929
POOL-00035074,"InChI=1S/C7H7BrN2O2/c8-4-1-2-6(11)5(3-4)7(12)10-9/h1-3,11H,9H2,(H,10,12)",NN=C(O)c1cc(Br)ccc1O,325.1824565023694,False,['39635-10-4'],1.8393518464,6,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph010958
POOL-00004053,"InChI=1S/C7H7BrN2O2/c8-4-1-2-5(6(11)3-4)7(12)10-9/h1-3,11H,9H2,(H,10,12)",NN=C(O)c1ccc(Br)cc1O,325.1824565023694,False,['28076-35-9'],1.8612892765,6,,,
POOL-00022912,"InChI=1S/C8H9NOS/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4H,5,9H2,(H,10,11)",Nc1ccc(CC(=O)S)cc1,255.2994975838911,False,['354531-38-7'],1.8322749799,6,$106.00/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r466522
POOL-00031306,"InChI=1S/C6H6BrFN2/c7-4-1-2-6(10-9)5(8)3-4/h1-3,10H,9H2",NNc1ccc(Br)cc1F,239.18946744189824,False,['299440-17-8'],1.8278481835,6,,,
POOL-00026222,"InChI=1S/C7H6F2N2S/c8-4-1-2-5(9)6(3-4)11-7(10)12/h1-3H,(H3,10,11,12)",N=C(S)Nc1cc(F)ccc1F,314.274727511699,False,['207981-44-0'],1.8413277145,6,"$37.00
$11.10/1 G","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/654868
POOL-00031823,"InChI=1S/C7H10N2O2/c1-2-3-5-4-6(7(10)11)9-8-5/h4H,2-3H2,1H3,(H,8,9)(H,10,11)",CCCc1cc(C(=O)O)n[nH]1,254.69818175131496,False,['76424-47-0'],1.8259860099,6,,,
POOL-00028007,"InChI=1S/C8H10N2S/c1-6-2-4-7(5-3-6)10-8(9)11/h2-5H,1H3,(H3,9,10,11)",Cc1ccc(NC(=N)S)cc1,253.2994975838911,False,['622-52-6'],1.8273744065,6,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r612898
POOL-00015042,"InChI=1S/C8H12N2O/c9-7-1-3-8(4-2-7)10-5-6-11/h1-4,10-11H,5-6,9H2",Nc1ccc(NCCO)cc1,207.83697234853025,False,['19298-14-7'],1.8237435776,6,$143.00/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/com497518674?context=bbe
POOL-00028345,"InChI=1S/C8H10N2S/c9-8(11)10-6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,9,10,11)",N=C(S)NCc1ccccc1,233.1071909292144,False,['621-83-0'],1.8588897035,6,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s385816
POOL-00022138,"InChI=1S/C8H8N2O2/c9-7(10)5-1-3-6(4-2-5)8(11)12/h1-4H,(H3,9,10)(H,11,12)",N=C(N)c1ccc(C(=O)O)cc1,283.3346746591642,False,['15535-95-2'],1.826279,6,,,
POOL-00025167,"InChI=1S/C7H7BrN2S/c8-5-2-1-3-6(4-5)10-7(9)11/h1-4H,(H3,9,10,11)",N=C(S)Nc1cccc(Br)c1,274.8980131294879,False,['21327-14-0'],1.8366881584,6,,,
POOL-00035487,"InChI=1S/C7H6F3NS/c8-7(9,10)4-1-2-6(12)5(11)3-4/h1-3,12H,11H2",Nc1cc(C(F)(F)F)ccc1S,295.19322947353925,False,['19406-49-6'],1.8323350385,6,,,
POOL-00032144,"InChI=1S/C8H10N2S/c1-9-8(11)10-7-5-3-2-4-6-7/h2-6H,1H3,(H2,9,10,11)",CN=C(S)Nc1ccccc1,243.52878773918383,False,['2724-69-8'],1.8231590734,6,$39.90/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s615188
POOL-00025168,"InChI=1S/C7H7BrN2S/c8-5-1-3-6(4-2-5)10-7(9)11/h1-4H,(H3,9,10,11)",N=C(S)Nc1ccc(Br)cc1,257.6480131294878,False,['2646-30-2'],1.8253628906,6,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph010901
POOL-00025445,"InChI=1S/C9H8N2O/c10-9-8(6-11-12-9)7-4-2-1-3-5-7/h1-6H,10H2",Nc1oncc1-c1ccccc1,367.0273776360866,False,['4320-83-6'],1.8227278242,7,,,
POOL-00007713,"InChI=1S/C9H7FN2O/c10-7-3-1-6(2-4-7)8-5-12-13-9(8)11/h1-5H,11H2",Nc1oncc1-c1ccc(F)cc1,407.8079801974957,False,['914635-91-9'],1.8401207559,7,$172.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/jrd0172
POOL-00022972,"InChI=1S/C9H7FN2O/c10-7-4-2-1-3-6(7)8-5-9(11)13-12-8/h1-5H,11H2",Nc1cc(-c2ccccc2F)no1,425.0579801974958,False,['119162-49-1'],1.8474689994,7,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l482951
POOL-00016584,"InChI=1S/C9H7FN2O/c10-6-1-2-9(13)7(5-6)8-3-4-11-12-8/h1-5,13H,(H,11,12)",Oc1ccc(F)cc1-c1cc[nH]n1,411.5579801974957,False,['288401-64-9'],1.8473908219,7,,,
POOL-00040327,"InChI=1S/C10H8N2O/c13-10-7-6-9(11-12-10)8-4-2-1-3-5-8/h1-7H,(H,12,13)",Oc1ccc(-c2ccccc2)nn1,383.4293168219371,False,['2166-31-6'],1.8250707932,7,,,
POOL-00012803,"InChI=1S/C9H7FN2O/c10-7-3-1-6(2-4-7)8-5-9(11)12-13-8/h1-5H,(H2,11,12)",N=c1cc(-c2ccc(F)cc2)o[nH]1,454.9669827464828,False,['925005-35-2'],1.8421202107,7,"$45.50
$13.65/1 G","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/676268
POOL-00012524,"InChI=1S/C9H8N2O2/c1-6-2-4-7(5-3-6)8-10-11-9(12)13-8/h2-5H,1H3,(H,11,12)",Cc1ccc(-c2nnc(O)o2)cc1,405.8079801974957,False,['83725-78-4'],1.8326079285,7,,,
POOL-00010903,"InChI=1S/C9H8N2O/c10-8-3-1-2-7(4-8)9-5-12-6-11-9/h1-6H,10H2",Nc1cccc(-c2cocn2)c1,367.7773776360867,False,['521982-80-9'],1.8448570278,7,,,
POOL-00028996,"InChI=1S/C9H8N2O/c12-9-4-2-1-3-7(9)8-5-6-10-11-8/h1-6,12H,(H,10,11)",Oc1ccccc1-c1cc[nH]n1,367.7773776360867,False,['34810-67-8'],1.8305301329,7,$94.00/1 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/417831
POOL-00030005,"InChI=1S/C9H8N2O/c10-8-3-1-7(2-4-8)9-5-11-6-12-9/h1-6H,10H2",Nc1ccc(-c2cnco2)cc1,350.52737763608667,False,['1008-95-3'],1.8237041066,7,,,
POOL-00000560,"InChI=1S/C9H7FN2O/c10-6-1-2-7(9(13)5-6)8-3-4-11-12-8/h1-5,13H,(H,11,12)",Oc1cc(F)ccc1-c1cc[nH]n1,411.5579801974957,False,['929903-46-8'],1.8553941639,7,,,
POOL-00005296,"InChI=1S/C9H7FN2O/c10-7-3-1-2-6(4-7)8-5-9(11)13-12-8/h1-5H,11H2",Nc1cc(-c2cccc(F)c2)no1,425.0579801974958,False,['119162-50-4'],1.8577500318,7,$308.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/jrd0164
POOL-00033820,"InChI=1S/C10H8N2O/c13-7-9-6-11-12-10(9)8-4-2-1-3-5-8/h1-7H,(H,11,12)",O=Cc1c[nH]nc1-c1ccccc1,405.8729117637664,False,['26033-20-5'],1.8265518983,7,$75.10/5 G,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/734993
POOL-00025397,"InChI=1S/C9H8N2O/c10-8-3-1-2-7(4-8)9-5-11-6-12-9/h1-6H,10H2",Nc1cccc(-c2cnco2)c1,367.7773776360867,False,['157837-31-5'],1.8445326601,7,$68.10/250 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/cds014206
POOL-00028400,"InChI=1S/C9H8N2O2/c1-6-10-9(13-11-6)7-4-2-3-5-8(7)12/h2-5,12H,1H3",Cc1noc(-c2ccccc2O)n1,423.0579801974958,False,['79349-23-8'],1.847662369,7,,,
POOL-00005358,"InChI=1S/C9H8N2O2/c1-6-10-9(13-11-6)7-3-2-4-8(12)5-7/h2-5,12H,1H3",Cc1noc(-c2cccc(O)c2)n1,423.0579801974958,False,['1082766-16-2'],1.8326170121,7,,,
POOL-00033025,"InChI=1S/C9H8N2O/c12-9(7-3-1-5-10-7)8-4-2-6-11-8/h1-6,10-11H",O=C(c1ccc[nH]1)c1ccc[nH]1,322.90369804717767,False,['15770-21-5'],1.8280061872,7,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l161462
POOL-00027799,"InChI=1S/C9H7FN2O/c10-7-3-1-6(2-4-7)8-5-9(11)13-12-8/h1-5H,11H2",Nc1cc(-c2ccc(F)cc2)no1,407.8079801974957,False,['81465-82-9'],1.8655136218,7,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l482927
POOL-00037896,"InChI=1S/C9H10N2O/c12-8-4-2-1-3-7(8)9-10-5-6-11-9/h1-4,12H,5-6H2,(H,10,11)",Oc1ccccc1C1=NCCN1,320.05950344595533,False,['1565-39-5'],1.8242680386,7,"$88.20
$26.46/1 G","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/654698
POOL-00011815,"InChI=1S/C9H8N2O2/c1-6-10-9(11-13-6)7-3-2-4-8(12)5-7/h2-5,12H,1H3",Cc1nc(-c2cccc(O)c2)no1,423.0579801974958,False,['58599-05-6'],1.8328140153,7,,,
POOL-00009495,"InChI=1S/C9H8N2S/c10-8-3-1-2-7(4-8)9-5-12-6-11-9/h1-6H,10H2",Nc1cccc(-c2cscn2)c1,367.7773776360867,False,['134812-28-5'],1.860614532,7,$376.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/cbr00146
