ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,fisher-price,fisher-avail,fisher-url,sigma-price,sigma-avail,sigma-url
POOL-00024954,"InChI=1S/C10H16O6P2/c1-13-17(11,14-2)9-7-5-6-8-10(9)18(12,15-3)16-4/h5-8H,1-4H3",COP(=O)(OC)c1ccccc1P(=O)(OC)OC,439.8962011253302,False,['15104-46-8'],1.0008960793,1,"$36.50
Each/0.5 g",Check Availability,https://www.fishersci.com/shop/products/1-2-bis-dimethoxyphosphoryl-benzene-99-thermo-scientific/AA3927302#15104-46-8,,,
POOL-00037385,"InChI=1S/C9H9NO6S/c11-10(12)7-2-1-3-9(4-7)17(13,14)16-6-8-5-15-8/h1-4,8H,5-6H2",O=[N+]([O-])c1cccc(S(=O)(=O)OCC2CO2)c1,536.1719898776204,False,['152333-94-3'],1.0031920016,1,,,,$117.60/50 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/jwpharmlabllc/jwph985248ca?context=bbe
POOL-00011376,"InChI=1S/C10H18O6S2/c1-17(11,12)15-7-9-5-3-4-6-10(9)8-16-18(2,13)14/h3-4,9-10H,5-8H2,1-2H3",CS(=O)(=O)OCC1CC=CCC1COS(C)(=O)=O,444.460946130459,False,['25886-60-6'],0.9972978843,1,,,,$28.60/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t183210
POOL-00001342,"InChI=1S/C7H7FO5S2/c1-14(9,10)7-4-2-6(3-5-7)13-15(8,11)12/h2-5H,1H3",CS(=O)(=O)c1ccc(OS(=O)(=O)F)cc1,543.548270263475,False,['1692870-12-4'],0.9943166489,1,,,,,,
POOL-00001318,"InChI=1S/C6H4F2O6S2/c7-15(9,10)13-5-1-2-6(4-3-5)14-16(8,11)12/h1-4H",O=S(=O)(F)Oc1ccc(OS(=O)(=O)F)cc1,508.5412531717924,False,['42158-97-4'],0.9948659371,1,,,,,,
POOL-00029469,"InChI=1S/C15H14N2OS/c1-11-6-5-9-13(10-11)16-15(19)17-14(18)12-7-3-2-4-8-12/h2-10H,1H3,(H2,16,17,18,19)",Cc1cccc(N=C(S)N=C(O)c2ccccc2)c1,621.0525177755386,False,['4949-87-5'],0.9581110095,2,,,,,,
POOL-00031947,"InChI=1S/C13H11BrN2OS/c14-10-4-6-11(7-5-10)16-12(17)9-18-13-3-1-2-8-15-13/h1-8H,9H2,(H,16,17)",O=C(CSc1ccccn1)Nc1ccc(Br)cc1,516.2742702793308,False,['219139-09-0'],0.9868271291,2,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r169951
POOL-00026731,"InChI=1S/C15H14N2OS/c1-11-7-9-13(10-8-11)16-15(19)17-14(18)12-5-3-2-4-6-12/h2-10H,1H3,(H2,16,17,18,19)",Cc1ccc(NC(=S)N=C(O)c2ccccc2)cc1,591.302456187484,False,['6281-61-4'],0.9581841513,2,,,,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r342564
POOL-00021546,"InChI=1S/C14H13BrFNO/c1-9-2-4-12(16)7-13(9)17-8-10-6-11(15)3-5-14(10)18/h2-7,17-18H,8H2,1H3",Cc1ccc(F)cc1NCc1cc(Br)ccc1O,520.2156041118582,False,['868256-59-1'],0.9907648109,2,,,,,,
POOL-00029439,"InChI=1S/C16H16N2OS/c1-12-7-5-6-10-14(12)15(19)18-16(20)17-11-13-8-3-2-4-9-13/h2-10H,11H2,1H3,(H2,17,18,19,20)",Cc1ccccc1C(O)=NC(S)=NCc1ccccc1,635.9349489576723,False,['431069-86-2'],0.9940112787,2,,,,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r412775
POOL-00021234,"InChI=1S/C14H13BrN2OS/c1-10-8-11(5-6-12(10)15)17-13(18)9-19-14-4-2-3-7-16-14/h2-8H,9H2,1H3,(H,17,18)",Cc1cc(NC(=O)CSc2ccccn2)ccc1Br,574.9135769007231,False,['437644-53-6'],0.9608925681,2,,,,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l157392
POOL-00024295,"InChI=1S/C15H16N2S/c1-12-7-9-13(10-8-12)11-16-15(18)17-14-5-3-2-4-6-14/h2-10H,11H2,1H3,(H2,16,17,18)",Cc1ccc(CN=C(S)Nc2ccccc2)cc1,517.949682051087,False,['35305-48-7'],0.995955438,2,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s743356
POOL-00025722,"InChI=1S/C15H16N2S/c18-15(17-14-9-5-2-6-10-14)16-12-11-13-7-3-1-4-8-13/h1-10H,11-12H2,(H2,16,17,18)",SC(=NCCc1ccccc1)Nc1ccccc1,494.4167554874706,False,['15093-42-2'],0.9910338015,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s615269
POOL-00034353,"InChI=1S/C16H17NOS/c1-19-15-10-8-14(9-11-15)17-16(18)12-7-13-5-3-2-4-6-13/h2-6,8-11H,7,12H2,1H3,(H,17,18)",CSc1ccc(NC(=O)CCc2ccccc2)cc1,522.2050137146814,False,['27816-91-7'],0.9853825136,2,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s892386
POOL-00029034,"InChI=1S/C16H16N2OS/c1-12-7-9-14(10-8-12)18-15(19)16(20)17-11-13-5-3-2-4-6-13/h2-10H,11H2,1H3,(H,17,20)(H,18,19)",Cc1ccc(N=C(O)C(=S)NCc2ccccc2)cc1,606.1338158519854,False,['380626-05-1'],0.9669952085,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r944548
POOL-00034254,"InChI=1S/C14H12BrNO2/c15-11-6-8-12(9-7-11)16-14(17)10-18-13-4-2-1-3-5-13/h1-9H,10H2,(H,16,17)",O=C(COc1ccccc1)Nc1ccc(Br)cc1,511.07701770635856,False,['18861-19-3'],0.9907512149,2,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r467391
POOL-00019213,"InChI=1S/C14H13BrFNO/c1-9-6-12(16)3-4-13(9)17-8-10-7-11(15)2-5-14(10)18/h2-7,17-18H,8H2,1H3",Cc1cc(F)ccc1NCc1cc(Br)ccc1O,571.7156041118582,False,['868256-53-5'],0.9926866734,2,,,,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l322768
POOL-00028154,"InChI=1S/C15H16N2O2S/c1-18-12-8-9-14(19-2)13(10-12)17-15(20)16-11-6-4-3-5-7-11/h3-10H,1-2H3,(H2,16,17,20)",COc1ccc(OC)c(NC(S)=Nc2ccccc2)c1,600.077438063463,False,['32065-63-7'],0.9931546541,2,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s854700
POOL-00023517,"InChI=1S/C15H16N2O2/c1-19-14-9-7-12(8-10-14)11-16-15(18)17-13-5-3-2-4-6-13/h2-10H,11H2,1H3,(H2,16,17,18)",COc1ccc(CN=C(O)Nc2ccccc2)cc1,535.8318493224938,False,['83196-21-8'],1.0024309797,2,,,,,,
POOL-00005698,"InChI=1S/C16H18N2OS/c1-11-7-8-15(13(17)9-11)20-10-16(19)18-14-6-4-3-5-12(14)2/h3-9H,10,17H2,1-2H3,(H,18,19)",Cc1ccc(SCC(O)=Nc2ccccc2C)c(N)c1,638.1240408476585,False,['1095624-26-2'],0.9803550816,2,,,,,,
POOL-00032547,"InChI=1S/C12H11BrN2O2/c13-9-3-5-10(6-4-9)15-12(16)14-8-11-2-1-7-17-11/h1-7H,8H2,(H2,14,15,16)",OC(=NCc1ccco1)Nc1ccc(Br)cc1,491.7339974042541,False,['6297-91-2'],1.0025085502,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s640360
POOL-00022424,"InChI=1S/C16H18BrNO/c1-11(2)12-3-6-15(7-4-12)18-10-13-9-14(17)5-8-16(13)19/h3-9,11,18-19H,10H2,1-2H3",CC(C)c1ccc(NCc2cc(Br)ccc2O)cc1,549.1754332522947,False,['763131-37-9'],0.9878980045,2,,,,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l446823
POOL-00029373,"InChI=1S/C15H22N2OS/c1-2-18-14-10-8-13(9-11-14)17-15(19)16-12-6-4-3-5-7-12/h8-12H,2-7H2,1H3,(H2,16,17,19)",CCOc1ccc(NC(S)=NC2CCCCC2)cc1,410.6586802407125,False,['15863-25-9'],0.9946555381,2,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s795836
POOL-00017230,"InChI=1S/C14H12BrNO2/c1-18-14-5-3-2-4-12(14)16-9-10-8-11(15)6-7-13(10)17/h2-9,17H,1H3",COc1ccccc1N=Cc1cc(Br)ccc1O,581.7567166690931,False,['5821-04-5'],0.9850651124,2,,,,,,
POOL-00030560,"InChI=1S/C11H9BrN2OS/c12-8-3-1-7(2-4-8)9-6-16-11(14-9)5-10(13)15/h1-4,6H,5H2,(H2,13,15)",N=C(O)Cc1nc(-c2ccc(Br)cc2)cs1,506.9580438044785,False,['17969-16-3'],0.992074629,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l119199
POOL-00029434,"InChI=1S/C16H18N2O2S/c1-19-14-9-8-12(10-15(14)20-2)11-17-16(21)18-13-6-4-3-5-7-13/h3-10H,11H2,1-2H3,(H2,17,18,21)",COc1ccc(CN=C(S)Nc2ccccc2)cc1OC,614.9289707423743,False,['65609-24-7'],0.966009481,2,,,,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r372137
POOL-00002001,"InChI=1S/C16H13NOS/c1-11-5-4-6-12(9-11)16-17-14(10-19-16)13-7-2-3-8-15(13)18/h2-10,18H,1H3",Cc1cccc(-c2nc(-c3ccccc3O)cs2)c1,718.0280463428816,False,['1965304-99-7'],0.9911189931,2,,,,,,
POOL-00030291,"InChI=1S/C13H9BrFNO/c14-9-5-7-10(8-6-9)16-13(17)11-3-1-2-4-12(11)15/h1-8H,(H,16,17)",O=C(Nc1ccc(Br)cc1)c1ccccc1F,539.3706554225113,False,['96980-62-0'],0.9886118603,2,,,,,,
POOL-00031216,"InChI=1S/C13H9Br2NO/c14-9-5-7-10(8-6-9)16-13(17)11-3-1-2-4-12(11)15/h1-8H,(H,16,17)",O=C(Nc1ccc(Br)cc1)c1ccccc1Br,537.3706554225113,False,['66569-07-1'],0.986844224,2,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r574031
POOL-00027470,"InChI=1S/C16H20N2OS/c1-3-4-5-15(19)18-16-17-11-14(20-16)10-13-8-6-12(2)7-9-13/h6-9,11H,3-5,10H2,1-2H3,(H,17,18,19)",CCCCC(O)=Nc1ncc(Cc2ccc(C)cc2)s1,572.4177377553561,False,['304895-25-8'],0.9769173762,2,,,,,,
POOL-00033389,"InChI=1S/C15H16N2O/c1-17(2)14-7-3-12(4-8-14)11-16-13-5-9-15(18)10-6-13/h3-11,18H,1-2H3",CN(C)c1ccc(C=Nc2ccc(O)cc2)cc1,527.4249890908637,False,['3230-38-4'],0.9885349573,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s639699
POOL-00028928,"InChI=1S/C12H12N2OS/c1-8-9(2)16-12(13-8)14-11(15)10-6-4-3-5-7-10/h3-7H,1-2H3,(H,13,14,15)",Cc1nc(N=C(O)c2ccccc2)sc1C,497.5699598183139,False,['303755-83-1'],0.9902088663,2,,,,$68.10/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t311774
POOL-00032118,"InChI=1S/C15H14BrNO2/c1-11-2-8-14(9-3-11)19-10-15(18)17-13-6-4-12(16)5-7-13/h2-9H,10H2,1H3,(H,17,18)",Cc1ccc(OCC(=O)Nc2ccc(Br)cc2)cc1,549.3631868754018,False,['62095-68-5'],0.9873596201,2,,,,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r899895
POOL-00002002,"InChI=1S/C16H13NOS/c1-11-6-8-12(9-7-11)16-17-14(10-19-16)13-4-2-3-5-15(13)18/h2-10,18H,1H3",Cc1ccc(-c2nc(-c3ccccc3O)cs2)cc1,700.7780463428816,False,['1965305-04-7'],0.9898534436,2,,,,$286.00/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/comh98c9141c?context=bbe
POOL-00017592,"InChI=1S/C14H11BrN2O2/c15-11-6-7-13(18)12(8-11)14(19)17-16-9-10-4-2-1-3-5-10/h1-9,18H,(H,17,19)",OC(=NN=Cc1ccccc1)c1cc(Br)ccc1O,624.5980202986965,False,['84657-61-4'],0.9913451001,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r699810
POOL-00034458,"InChI=1S/C16H17NO2S/c1-11-4-5-12(2)15(10-11)17-16(18)19-13-6-8-14(20-3)9-7-13/h4-10H,1-3H3,(H,17,18)",CSc1ccc(OC(O)=Nc2cc(C)ccc2C)cc1,620.8740408476585,False,['6674-62-0'],0.962674341,2,,,,,,
POOL-00001885,"InChI=1S/C16H13NOS/c1-11-4-2-3-5-14(11)16-17-15(10-19-16)12-6-8-13(18)9-7-12/h2-10,18H,1H3",Cc1ccccc1-c1nc(-c2ccc(O)cc2)cs1,700.7780463428816,False,['1500029-82-2'],0.9838095874,2,,,,$286.00/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/comh98c913db?context=bbe
POOL-00028124,"InChI=1S/C17H18N2OS/c1-11-9-12(2)15(13(3)10-11)18-17(21)19-16(20)14-7-5-4-6-8-14/h4-10H,1-3H3,(H2,18,19,20,21)",Cc1cc(C)c(N=C(S)N=C(O)c2ccccc2)c(C)c1,682.9800893568541,False,['307526-47-2'],0.98505444,2,,,,,,
POOL-00001886,"InChI=1S/C16H13NOS/c1-11-2-4-13(5-3-11)16-17-15(10-19-16)12-6-8-14(18)9-7-12/h2-10,18H,1H3",Cc1ccc(-c2nc(-c3ccc(O)cc3)cs2)cc1,623.5280463428815,False,['1500577-50-3'],0.9569341663,2,,,,$195.00/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/comh98c913fe?context=bbe
POOL-00022658,"InChI=1S/C13H10Br2N2OS/c14-9-4-5-10(15)11(7-9)17-12(18)8-19-13-3-1-2-6-16-13/h1-7H,8H2,(H,17,18)",OC(CSc1ccccn1)=Nc1cc(Br)ccc1Br,590.4520176636751,False,['882081-52-9'],0.9639228941,2,,,,$68.10/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r821608
POOL-00029437,"InChI=1S/C17H18N2O2/c1-12-7-3-5-9-14(12)18-16(20)11-17(21)19-15-10-6-4-8-13(15)2/h3-10H,11H2,1-2H3,(H,18,20)(H,19,21)",Cc1ccccc1N=C(O)CC(O)=Nc1ccccc1C,631.1943929864826,False,['10378-79-7'],0.9962918823,2,,,,,,
POOL-00029794,"InChI=1S/C14H11Br2NO/c1-9-8-12(6-7-13(9)16)17-14(18)10-2-4-11(15)5-3-10/h2-8H,1H3,(H,17,18)",Cc1cc(N=C(O)c2ccc(Br)cc2)ccc1Br,591.2430287148353,False,['330467-90-8'],0.9865829597,2,,,,,,
POOL-00035135,"InChI=1S/C15H18N2O2S/c1-4-19-14(18)12-10(2)16-15(20-3)17-13(12)11-8-6-5-7-9-11/h5-9,13H,4H2,1-3H3,(H,16,17)",CCOC(=O)C1=C(C)N=C(SC)NC1c1ccccc1,552.2517579096577,False,"['6531-58-4', '74840-45-2']",0.9803122811,2,,,,,,
POOL-00000605,"InChI=1S/C15H11BrN2O/c16-12-8-6-11(7-9-12)15-14(19)10-18(17-15)13-4-2-1-3-5-13/h1-10,19H",Oc1cn(-c2ccccc2)nc1-c1ccc(Br)cc1,689.9246874087536,False,['1202030-25-8'],0.9780657569,2,,,,,,
POOL-00034407,"InChI=1S/C14H20N2O2/c1-18-13-10-6-5-9-12(13)16-14(17)15-11-7-3-2-4-8-11/h5-6,9-11H,2-4,7-8H2,1H3,(H2,15,16,17)",COc1ccccc1NC(O)=NC1CCCCC1,412.00994791184064,False,['72802-47-2'],0.9896954893,2,,,,,,
POOL-00032116,"InChI=1S/C13H11FN2S/c14-10-6-8-12(9-7-10)16-13(17)15-11-4-2-1-3-5-11/h1-9H,(H2,15,16,17)",Fc1ccc(NC(S)=Nc2ccccc2)cc1,508.70248855462495,False,['370-16-1'],0.9993087011,2,"$458.00
Each of 1/0.1 mg",Check Availability,,,,
POOL-00026730,"InChI=1S/C14H15BrN2O2S/c1-3-19-13(18)11-8(2)16-14(20)17-12(11)9-5-4-6-10(15)7-9/h4-7,12H,3H2,1-2H3,(H2,16,17,20)",CCOC(=O)C1=C(C)N=C(S)NC1c1cccc(Br)c1,598.591629247128,False,['294854-53-8'],0.9620726094,2,,,,,,
POOL-00029777,"InChI=1S/C15H13BrFNOS/c1-10-8-12(4-7-14(10)16)18-15(19)9-20-13-5-2-11(17)3-6-13/h2-8H,9H2,1H3,(H,18,19)",Cc1cc(NC(=O)CSc2ccc(F)cc2)ccc1Br,615.7706203254762,False,['693266-39-6'],0.956952938,2,,,,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l157430
POOL-00031444,"InChI=1S/C12H11BrN2O2/c1-2-17-12(16)11-7-10(14-15-11)8-3-5-9(13)6-4-8/h3-7H,2H2,1H3,(H,14,15)",CCOC(=O)c1cc(-c2ccc(Br)cc2)[nH]n1,519.5568281195698,False,"['1048930-76-2', '948292-48-6']",0.9931942395,2,,,,,,
POOL-00032289,"InChI=1S/C13H9BrFNO/c14-10-5-6-13(17)9(7-10)8-16-12-4-2-1-3-11(12)15/h1-8,17H",Oc1ccc(Br)cc1C=Nc1ccccc1F,569.0959624622881,False,"['1351481-69-0', '325471-45-2']",0.9872948,2,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r534412
POOL-00032560,"InChI=1S/C13H10Br2N2O/c14-9-1-5-11(6-2-9)16-13(18)17-12-7-3-10(15)4-8-12/h1-8H,(H2,16,17,18)",O=C(Nc1ccc(Br)cc1)Nc1ccc(Br)cc1,488.4226316891575,False,['6341-55-5'],0.9956899478,2,,,,$134.00/1 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph002983
POOL-00029778,"InChI=1S/C16H16BrNOS/c1-11-3-6-14(7-4-11)20-10-16(19)18-13-5-8-15(17)12(2)9-13/h3-9H,10H2,1-2H3,(H,18,19)",Cc1ccc(SCC(=O)Nc2ccc(Br)c(C)c2)cc1,610.373979259604,False,"['428456-75-1', '6400-87-9']",0.9819430923,2,,,,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l157449
POOL-00030297,"InChI=1S/C13H9Br2NO/c14-10-4-6-12(7-5-10)16-13(17)9-2-1-3-11(15)8-9/h1-8H,(H,16,17)",O=C(Nc1ccc(Br)cc1)c1cccc(Br)c1,537.3706554225113,False,['197961-35-6'],0.9842905756,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s717800
POOL-00034034,"InChI=1S/C14H14N2O2/c1-18-13-10-6-5-9-12(13)16-14(17)15-11-7-3-2-4-8-11/h2-10H,1H3,(H2,15,16,17)",COc1ccccc1NC(O)=Nc1ccccc1,538.5000720764084,False,['13142-82-0'],0.9796256992,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s597503
POOL-00030298,"InChI=1S/C13H9BrFNO/c14-10-4-6-12(7-5-10)16-13(17)9-2-1-3-11(15)8-9/h1-8H,(H,16,17)",O=C(Nc1ccc(Br)cc1)c1cccc(F)c1,539.3706554225113,False,['58954-99-7'],0.9852000367,2,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r130753
POOL-00033337,"InChI=1S/C15H14N2O2/c1-16-15(18)19-17-14(12-8-4-2-5-9-12)13-10-6-3-7-11-13/h2-11H,1H3,(H,16,18)",CN=C(O)ON=C(c1ccccc1)c1ccccc1,536.1092739254708,False,['22001-32-7'],0.9921482277,2,,,,,,
POOL-00032072,"InChI=1S/C13H10BrNO/c14-11-8-6-10(7-9-11)13(16)15-12-4-2-1-3-5-12/h1-9H,(H,15,16)",O=C(Nc1ccccc1)c1ccc(Br)cc1,479.04559765692784,False,['6846-12-4'],0.9983634068,2,"$216.50
Each/25 g",Check Availability,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r531324
POOL-00028538,"InChI=1S/C13H11FN2O/c14-10-5-4-8-12(9-10)16-13(17)15-11-6-2-1-3-7-11/h1-9H,(H2,15,16,17)",OC(=Nc1ccccc1)Nc1cccc(F)c1,525.9524885546249,False,['350-79-8'],0.9961874395,2,,,,$68.10/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r823139
POOL-00001997,"InChI=1S/C17H19NS/c1-2-3-4-13-5-7-14(8-6-13)15-9-11-16(12-10-15)17(18)19/h5-12H,2-4H2,1H3,(H2,18,19)",CCCCc1ccc(-c2ccc(C(N)=S)cc2)cc1,540.4796775082738,False,['72997-85-4'],0.9692823355,2,,,,$234.00/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/comh98c9165f?context=bbe
POOL-00028152,"InChI=1S/C16H18N2O2/c1-3-15(19)17-13-9-5-8-12-11(13)7-6-10-14(12)18-16(20)4-2/h5-10H,3-4H2,1-2H3,(H,17,19)(H,18,20)",CCC(O)=Nc1cccc2c(N=C(O)CC)cccc12,615.9812496611701,False,['121311-45-3'],0.9793889013,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s58131
POOL-00024887,"InChI=1S/C14H16N2S/c1-10(2)15-14(17)16-13-9-5-7-11-6-3-4-8-12(11)13/h3-10H,1-2H3,(H2,15,16,17)",CC(C)N=C(S)Nc1cccc2ccccc12,541.418436428792,False,['200123-04-2'],0.9877183761,2,,,,,,
POOL-00026729,"InChI=1S/C14H15BrN2O3/c1-3-20-13(18)11-8(2)16-14(19)17-12(11)9-5-4-6-10(15)7-9/h4-7,12H,3H2,1-2H3,(H2,16,17,19)",CCOC(=O)C1=C(C)N=C(O)NC1c1cccc(Br)c1,595.8367417449646,False,['202277-52-9'],1.0014242355,2,,,,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s248630
POOL-00024614,"InChI=1S/C15H10BrNOS/c16-12-5-1-10(2-6-12)14-9-19-15(17-14)11-3-7-13(18)8-4-11/h1-9,18H",Oc1ccc(-c2nc(-c3ccc(Br)cc3)cs2)cc1,628.9246874087536,False,['426215-90-9'],0.9527620365,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l499595
POOL-00018927,"InChI=1S/C12H10BrNO3/c13-9-3-5-10(6-4-9)14-12(15)17-8-11-2-1-7-16-11/h1-7H,8H2,(H,14,15)",O=C(Nc1ccc(Br)cc1)OCc1ccco1,478.961665312455,False,['25203-41-2'],0.9907936467,2,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s667218
POOL-00022635,"InChI=1S/C13H10Br2N2S/c14-9-1-5-11(6-2-9)16-13(18)17-12-7-3-10(15)4-8-12/h1-8H,(H2,16,17,18)",S=C(Nc1ccc(Br)cc1)Nc1ccc(Br)cc1,488.4226316891575,False,['2059-75-8'],0.9650059227,2,,,,,,
POOL-00005400,"InChI=1S/C14H18N2O2/c1-14(2,3)18-13(17)16-7-6-11-8-10(9-15)4-5-12(11)16/h4-8H,9,15H2,1-3H3",CC(C)(C)OC(=O)n1ccc2cc(CN)ccc21,578.9817836223084,False,['887584-14-7'],0.983284275,2,,,,,,
POOL-00022427,"InChI=1S/C14H11Br2NOS/c15-10-5-7-11(8-6-10)19-9-14(18)17-13-4-2-1-3-12(13)16/h1-8H,9H2,(H,17,18)",OC(CSc1ccc(Br)cc1)=Nc1ccccc1Br,584.2547650907028,False,['804484-31-9'],0.9613933315,2,,,,$28.60/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l157406
POOL-00000081,"InChI=1S/C14H9BrN2O/c15-9-5-7-10(8-6-9)16-13-11-3-1-2-4-12(11)17-14(13)18/h1-8H,(H,16,17,18)",O=C1Nc2ccccc2C1=Nc1ccc(Br)cc1,647.0984970075721,False,"['5571-67-5', '33829-00-4']",0.9860554365,2,,,,,,
POOL-00037831,"InChI=1S/C16H21NOS/c1-12(2)17-10-14(18)11-19-16-9-5-7-13-6-3-4-8-15(13)16/h3-9,12,14,17-18H,10-11H2,1-2H3",CC(C)NCC(O)CSc1cccc2ccccc12,521.6427894422644,False,['19343-29-4'],0.9965184459,2,,,,,,
POOL-00004726,"InChI=1S/C14H13BrN2OS/c15-13-6-5-12(19-13)14(18)17-10-3-4-11-9(8-10)2-1-7-16-11/h3-6,8,16H,1-2,7H2,(H,17,18)",OC(=Nc1ccc2c(c1)CCCN2)c1ccc(Br)s1,636.126243851868,False,['1375473-68-9'],0.9898399284,2,,,,"$1,001.00/1 g",Ships in 30 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/enah3046afa5?context=bbe
POOL-00023044,"InChI=1S/C16H13NOS/c1-11-6-8-12(9-7-11)17-10-15-13-4-2-3-5-14(13)16(18)19-15/h2-10,18H,1H3",Cc1ccc(N=CC2=S=C(O)c3ccccc32)cc1,722.6690824041864,False,['1164520-53-9'],0.9673322902,2,,,,$28.60/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t156086
POOL-00017892,"InChI=1S/C15H11BrN2S/c16-11-6-7-13-12(8-11)15(17-9-14(19)18-13)10-4-2-1-3-5-10/h1-8H,9H2,(H,18,19)",SC1=Nc2ccc(Br)cc2C(c2ccccc2)=NC1,677.7998592306847,False,['34099-70-2'],0.9979185253,2,,,,$81.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph004483
POOL-00030243,"InChI=1S/C13H10Br2N2/c14-10-1-5-12(6-2-10)16-9-17-13-7-3-11(15)4-8-13/h1-9H,(H,16,17)",Brc1ccc(N=CNc2ccc(Br)cc2)cc1,503.9476010524615,False,['30881-03-9'],0.9877262175,2,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s878561
